a,p,q,f,l,T,m,M
3800427091,88012.32000000,0.00318000,5723809318,5723809321,1767232613565,False,True
3800427092,88012.79000000,0.00006000,5723809322,5723809322,1767232613565,False,True
3800427093,88012.80000000,0.00012000,5723809323,5723809324,1767232613565,False,True
3800427094,88013.00000000,0.00007000,5723809325,5723809325,1767232613565,False,True
3800427095,88013.20000000,0.00007000,5723809326,5723809326,1767232613565,False,True
3800427096,88013.25000000,0.00018000,5723809327,5723809329,1767232613565,False,True
3800427097,88013.62000000,0.00018000,5723809330,5723809332,1767232613565,False,True
3800427098,88013.63000000,0.00646000,5723809333,5723809354,1767232614243,False,True
3800427099,88013.63000000,0.00008000,5723809355,5723809355,1767232614907,False,True
3800427100,88013.63000000,0.00436000,5723809356,5723809356,1767232614944,False,True
3800427101,88013.63000000,0.00675000,5723809357,5723809357,1767232614948,False,True
3800427102,88013.63000000,0.08865000,5723809358,5723809384,1767232615015,False,True
3800427103,88013.64000000,0.00042000,5723809385,5723809391,1767232615015,False,True
3800427104,88013.65000000,0.00018000,5723809392,5723809394,1767232615015,False,True
3800427105,88013.66000000,0.00014000,5723809395,5723809395,1767232615281,False,True
3800427106,88013.66000000,0.00021000,5723809396,5723809396,1767232615693,False,True
3800427107,88013.65000000,0.00035000,5723809397,5723809397,1767232615983,True,True
3800427108,88013.65000000,0.00025000,5723809398,5723809398,1767232616601,True,True
3800427109,88013.65000000,0.00036000,5723809399,5723809399,1767232618141,True,True
3800427110,88013.65000000,0.00020000,5723809400,5723809400,1767232618770,True,True
3800427111,88013.65000000,0.00021000,5723809401,5723809401,1767232618916,True,True
3800427112,88013.66000000,0.00007000,5723809402,5723809402,1767232619764,False,True
3800427113,88013.66000000,0.00034000,5723809403,5723809403,1767232620883,False,True
3800427114,88013.66000000,0.03416000,5723809404,5723809404,1767232620891,False,True
3800427115,88013.66000000,0.00098000,5723809405,5723809405,1767232620898,False,True
3800427116,88013.66000000,0.00098000,5723809406,5723809406,1767232620898,False,True
3800427117,88013.66000000,0.00111000,5723809407,5723809407,1767232620898,False,True
3800427118,88013.66000000,0.00165000,5723809408,5723809408,1767232621233,False,True
3800427119,88013.66000000,0.00110000,5723809409,5723809409,1767232621234,False,True
3800427120,88013.66000000,0.00110000,5723809410,5723809410,1767232621234,False,True
3800427121,88013.66000000,0.00109000,5723809411,5723809411,1767232621234,False,True
3800427122,88013.66000000,0.00165000,5723809412,5723809412,1767232621234,False,True
3800427123,88013.66000000,0.00109000,5723809413,5723809413,1767232621234,False,True
3800427124,88013.66000000,0.00110000,5723809414,5723809414,1767232621234,False,True
3800427125,88013.66000000,0.00024000,5723809415,5723809415,1767232621235,False,True
3800427126,88013.66000000,0.00036000,5723809416,5723809416,1767232621261,False,True
3800427127,88013.66000000,0.00771000,5723809417,5723809417,1767232621872,False,True
3800427128,88013.66000000,0.12948000,5723809418,5723809418,1767232621873,False,True
3800427129,88013.66000000,0.00989000,5723809419,5723809419,1767232621882,False,True
3800427130,88013.66000000,0.04673000,5723809420,5723809420,1767232621896,False,True
3800427131,88013.66000000,0.00021000,5723809421,5723809421,1767232621899,False,True
3800427132,88013.66000000,0.02202000,5723809422,5723809452,1767232621916,False,True
3800427133,88013.66000000,0.00260000,5723809453,5723809477,1767232621998,False,True
3800427134,88013.67000000,0.00090000,5723809478,5723809492,1767232621998,False,True
3800427135,88013.73000000,0.00018000,5723809493,5723809495,1767232621998,False,True
3800427136,88013.83000000,0.00122000,5723809496,5723809496,1767232621998,False,True
3800427137,88014.00000000,0.00198000,5723809497,5723809501,1767232621998,False,True
3800427138,88014.27000000,0.00007000,5723809502,5723809502,1767232621998,False,True
3800427139,88014.45000000,0.00006000,5723809503,5723809503,1767232621998,False,True
3800427140,88014.95000000,0.00018000,5723809504,5723809506,1767232621998,False,True
3800427141,88014.96000000,0.11436000,5723809507,5723809510,1767232621998,False,True
3800427142,88015.08000000,0.00018000,5723809511,5723809513,1767232621998,False,True
3800427143,88015.09000000,0.05873000,5723809514,5723809514,1767232621998,False,True
3800427144,88015.11000000,0.00012000,5723809515,5723809516,1767232621998,False,True
3800427145,88015.78000000,0.00009000,5723809517,5723809517,1767232621998,False,True
3800427146,88015.84000000,0.00018000,5723809518,5723809520,1767232621998,False,True
3800427147,88015.88000000,0.00018000,5723809521,5723809523,1767232621998,False,True
3800427148,88015.89000000,0.07791000,5723809524,5723809524,1767232621998,False,True
3800427149,88015.89000000,0.00458000,5723809525,5723809525,1767232622002,False,True
3800427150,88015.89000000,0.00502000,5723809526,5723809526,1767232622008,False,True
3800427151,88015.88000000,0.00010000,5723809527,5723809527,1767232622629,True,True
3800427152,88015.88000000,0.00048000,5723809528,5723809528,1767232623090,True,True
3800427153,88015.88000000,0.00114000,5723809529,5723809529,1767232623429,True,True
3800427154,88015.88000000,0.00619000,5723809530,5723809530,1767232623780,True,True
3800427155,88015.88000000,0.00920000,5723809531,5723809531,1767232623863,True,True
3800427156,88015.88000000,0.00920000,5723809532,5723809532,1767232623870,True,True
3800427157,88015.88000000,0.01401000,5723809533,5723809533,1767232623938,True,True
3800427158,88015.88000000,0.00619000,5723809534,5723809534,1767232623954,True,True
3800427159,88015.88000000,0.00021000,5723809535,5723809535,1767232624439,True,True
3800427160,88015.89000000,0.00030000,5723809536,5723809539,1767232624737,False,True
3800427161,88015.88000000,0.00170000,5723809540,5723809540,1767232624820,True,True
3800427162,88015.88000000,0.00012000,5723809541,5723809541,1767232624884,True,True
3800427163,88015.88000000,0.00008000,5723809542,5723809542,1767232625056,True,True
3800427164,88015.89000000,0.00009000,5723809543,5723809544,1767232625062,False,True
3800427165,88015.88000000,0.00200000,5723809545,5723809545,1767232625241,True,True
3800427166,88015.88000000,0.00700000,5723809546,5723809546,1767232625545,True,True
3800427167,88015.88000000,0.00920000,5723809547,5723809547,1767232625552,True,True
3800427168,88015.88000000,0.00920000,5723809548,5723809548,1767232625558,True,True
3800427169,88015.89000000,0.00178000,5723809549,5723809560,1767232626266,False,True
3800427170,88015.88000000,0.00382000,5723809561,5723809561,1767232627313,True,True
3800427171,88015.88000000,0.01239000,5723809562,5723809562,1767232627438,True,True
3800427172,88015.88000000,0.00036000,5723809563,5723809563,1767232627547,True,True
3800427173,88015.88000000,0.01907000,5723809564,5723809564,1767232627894,True,True
3800427174,88015.88000000,0.05542000,5723809565,5723809565,1767232627895,True,True
3800427175,88015.88000000,0.05570000,5723809566,5723809566,1767232627895,True,True
3800427176,88015.88000000,0.08249000,5723809567,5723809569,1767232627895,True,True
3800427177,88015.88000000,0.02628000,5723809570,5723809570,1767232627895,True,True
3800427178,88015.88000000,0.04709000,5723809571,5723809571,1767232627895,True,True
3800427179,88015.88000000,0.02049000,5723809572,5723809578,1767232627895,True,True
3800427180,88015.88000000,0.11921000,5723809579,5723809582,1767232627895,True,True
3800427181,88015.88000000,0.10974000,5723809583,5723809590,1767232627895,True,True
3800427182,88015.88000000,0.00868000,5723809591,5723809591,1767232627895,True,True
3800427183,88015.88000000,0.10934000,5723809592,5723809592,1767232627895,True,True
3800427184,88015.88000000,0.01221000,5723809593,5723809593,1767232627896,True,True
3800427185,88015.88000000,0.00841000,5723809594,5723809594,1767232627896,True,True
3800427186,88015.88000000,0.19119000,5723809595,5723809634,1767232627896,True,True
3800427187,88015.88000000,0.01382000,5723809635,5723809635,1767232627896,True,True
3800427188,88015.88000000,0.22477000,5723809636,5723809636,1767232627896,True,True
3800427189,88015.88000000,0.00579000,5723809637,5723809637,1767232627896,True,True
3800427190,88015.88000000,0.01698000,5723809638,5723809638,1767232627896,True,True
3800427191,88015.88000000,0.00578000,5723809639,5723809639,1767232627897,True,True
3800427192,88015.88000000,0.02637000,5723809640,5723809640,1767232627897,True,True
3800427193,88015.87000000,0.00051000,5723809641,5723809647,1767232627897,True,True
3800427194,88015.84000000,0.00018000,5723809648,5723809650,1767232627897,True,True
3800427195,88015.83000000,0.01482000,5723809651,5723809651,1767232627897,True,True
3800427196,88015.83000000,0.02170000,5723809652,5723809652,1767232627899,True,True
3800427197,88015.83000000,0.01857000,5723809653,5723809658,1767232627900,True,True
3800427198,88015.41000000,0.00018000,5723809659,5723809661,1767232627900,True,True
3800427199,88015.40000000,0.00021000,5723809662,5723809664,1767232627900,True,True
3800427200,88015.38000000,0.00006000,5723809665,5723809665,1767232627900,True,True
3800427201,88015.11000000,0.00006000,5723809666,5723809666,1767232627900,True,True
3800427202,88015.03000000,0.00021000,5723809667,5723809669,1767232627900,True,True
3800427203,88015.00000000,0.00018000,5723809670,5723809672,1767232627900,True,True
3800427204,88014.99000000,0.22775000,5723809673,5723809675,1767232627900,True,True
3800427205,88014.68000000,0.00006000,5723809676,5723809676,1767232627900,True,True
3800427206,88013.65000000,0.00020000,5723809677,5723809677,1767232627900,True,True
3800427207,88013.62000000,0.00081000,5723809678,5723809678,1767232627900,True,True
3800427208,88013.61000000,0.57839000,5723809679,5723809690,1767232627900,True,True
3800427209,88013.39000000,0.00012000,5723809691,5723809692,1767232627900,True,True
3800427210,88013.12000000,0.00006000,5723809693,5723809693,1767232627900,True,True
3800427211,88012.04000000,0.00006000,5723809694,5723809694,1767232627900,True,True
3800427212,88011.71000000,0.04022000,5723809695,5723809697,1767232627900,True,True
3800427213,88011.48000000,0.13478000,5723809698,5723809700,1767232627900,True,True
3800427214,88011.06000000,0.00006000,5723809701,5723809701,1767232627900,True,True
3800427215,88011.05000000,0.10000000,5723809702,5723809702,1767232627900,True,True
3800427216,88010.72000000,0.00006000,5723809703,5723809703,1767232627900,True,True
3800427217,88009.89000000,0.01364000,5723809704,5723809705,1767232627924,True,True
3800427218,88009.89000000,0.00061000,5723809706,5723809706,1767232627949,True,True
3800427219,88009.89000000,0.06686000,5723809707,5723809740,1767232627954,True,True
3800427220,88009.88000000,0.00075000,5723809741,5723809751,1767232627954,True,True
3800427221,88009.73000000,0.05501000,5723809752,5723809752,1767232627954,True,True
3800427222,88009.72000000,0.00072000,5723809753,5723809756,1767232627954,True,True
3800427223,88009.71000000,0.00309000,5723809757,5723809758,1767232627954,True,True
3800427224,88009.39000000,0.00006000,5723809759,5723809759,1767232627954,True,True
3800427225,88009.27000000,0.00018000,5723809760,5723809762,1767232627954,True,True
3800427226,88009.26000000,0.04741000,5723809763,5723809773,1767232627954,True,True
3800427227,88009.25000000,0.03377000,5723809774,5723809774,1767232627954,True,True
3800427228,88009.26000000,0.00013000,5723809775,5723809775,1767232629571,False,True
3800427229,88009.25000000,0.04414000,5723809776,5723809806,1767232629709,True,True
3800427230,88009.25000000,0.10586000,5723809807,5723809814,1767232629718,True,True
3800427231,88009.25000000,0.00144000,5723809815,5723809815,1767232630196,True,True
3800427232,88009.26000000,0.00036000,5723809816,5723809816,1767232630695,False,True
3800427233,88009.25000000,0.00045000,5723809817,5723809817,1767232630713,True,True
3800427234,88009.26000000,0.00033000,5723809818,5723809818,1767232631042,False,True
3800427235,88009.26000000,0.00725000,5723809819,5723809819,1767232631329,False,True
3800427236,88009.26000000,0.01137000,5723809820,5723809820,1767232631558,False,True
3800427237,88009.25000000,0.01424000,5723809821,5723809837,1767232632398,True,True
3800427238,88009.26000000,0.00341000,5723809838,5723809838,1767232632605,False,True
3800427239,88009.25000000,0.00382000,5723809839,5723809839,1767232632663,True,True
3800427240,88009.26000000,0.00361000,5723809840,5723809840,1767232632812,False,True
3800427241,88009.25000000,0.00043000,5723809841,5723809841,1767232633462,True,True
3800427242,88009.25000000,0.15000000,5723809842,5723809866,1767232633641,True,True
3800427243,88009.25000000,0.06353000,5723809867,5723809887,1767232633743,True,True
3800427244,88009.25000000,0.04639000,5723809888,5723809889,1767232633746,True,True
3800427245,88009.25000000,0.05673000,5723809890,5723809909,1767232634465,True,True
3800427246,88009.25000000,0.05405000,5723809910,5723809927,1767232634500,True,True
3800427247,88009.25000000,0.05353000,5723809928,5723809945,1767232634550,True,True
3800427248,88009.25000000,0.05371000,5723809946,5723809963,1767232634586,True,True
3800427249,88009.25000000,0.05014000,5723809964,5723809981,1767232634652,True,True
3800427250,88009.25000000,0.05372000,5723809982,5723809983,1767232634652,True,True
3800427251,88009.25000000,0.02249000,5723809984,5723810000,1767232634717,True,True
3800427252,88009.25000000,0.03733000,5723810001,5723810018,1767232634750,True,True
3800427253,88009.25000000,0.03874000,5723810019,5723810036,1767232634850,True,True
3800427254,88009.25000000,0.03543000,5723810037,5723810054,1767232634908,True,True
3800427255,88009.25000000,0.03172000,5723810055,5723810056,1767232634908,True,True
3800427256,88009.25000000,0.03994000,5723810057,5723810074,1767232634942,True,True
3800427257,88009.25000000,0.03699000,5723810075,5723810092,1767232634976,True,True
3800427258,88009.25000000,0.03722000,5723810093,5723810110,1767232635015,True,True
3800427259,88009.25000000,0.04172000,5723810111,5723810131,1767232636489,True,True
3800427260,88009.25000000,0.02656000,5723810132,5723810132,1767232636491,True,True
3800427261,88009.25000000,0.00036000,5723810133,5723810137,1767232636661,True,True
